QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,S,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,K,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,T,C_IV_MID,P_IV_MID,C_MID,P_MID,C_SPRD,P_SPRD,Y,C_SPRD_REL,P_SPRD_REL,moneyness,mon_bucket,T_bucket,C_IV_CALC,P_IV_CALC,C_IV_ERROR,P_IV_ERROR
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.89545,0.00245,0.59769,-1.98795,0.17143,0.1987, 58.000000,66.76, 100 x 7,85.7,87.0,3770.0,5.5,5.7, 134 x 69,5.9,-0.13927,0.00281,0.73976,-3.07507,-0.04072,0.23524, 284.000000,83.4,0.022,0.0054794520547945,0.1987,0.23524,86.35,5.6,1.2999999999999972,0.2000000000000001,-0.0218782788904247,0.0150550086855819,0.0357142857142857,1.0221193633952257,ATM,1W,0.2170150661868451,0.2764018720953935,0.018315066186845114,0.041161872095393515
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.86346,0.00293,0.7251,-2.72066,0.18511,0.21572, 4.000000,69.0, 105 x 115,82.3,83.9,3775.0,6.4,6.5, 38 x 5,6.4,-0.15533,0.00306,0.79662,-3.38597,-0.04496,0.23619, 630.000000,78.4,0.02,0.0054794520547945,0.21572,0.23619,83.1,6.45,1.6000000000000083,0.0999999999999996,-0.0205528976493561,0.0192539109506619,0.0155038759689921,1.0207655629139072,ATM,1W,0.24106435134956816,0.27784070628877017,0.025344351349568167,0.041650706288770156
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.84741,0.0032,0.7837,-3.00452,0.18916,0.21676, 1.000000,96.6, 105 x 100,78.2,79.6,3780.0,7.2,7.5, 163 x 259,7.7,-0.1722,0.00327,0.84994,-3.68661,-0.04993,0.23676, 249.000000,73.4,0.019,0.0054794520547945,0.21676,0.23676,78.9,7.35,1.3999999999999917,0.2999999999999998,-0.0192292707188479,0.0177439797211659,0.0408163265306122,1.019415343915344,ATM,1W,0.24322767765098938,0.2787081956110208,0.02646767765098937,0.04194819561102078
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.84026,0.00345,0.80937,-3.00634,0.19048,0.20825, 2.000000,61.0, 100 x 115,73.4,74.7,3785.0,7.5,7.7, 116 x 72,8.51,-0.18102,0.00344,0.87886,-3.71723,-0.05304,0.22927, 533.000000,68.4,0.018,0.0054794520547945,0.20825,0.22927,74.05000000000001,7.6,1.2999999999999972,0.2000000000000001,-0.017907393460932,0.0175557056043213,0.0263157894736842,1.0180686922060769,ATM,1W,0.23413621152728503,0.2698272251301809,0.02588621152728504,0.040557225130180924
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.81411,0.00366,0.88957,-3.49366,0.19177,0.21515, 1.000000,88.23, 5 x 5,69.8,71.2,3790.0,8.9,9.0, 10 x 15,9.8,-0.20312,0.00359,0.9425,-4.1264,-0.05901,0.23348, 461.000000,63.4,0.016,0.0054794520547945,0.21515,0.23348,70.5,8.95,1.4000000000000057,0.0999999999999996,-0.0165872612560092,0.0198581560283688,0.0111731843575418,1.016725593667546,ATM,1W,0.24315924130679192,0.27454857424372214,0.028009241306791915,0.04106857424372215
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.79517,0.00396,0.94412,-3.76587,0.19217,0.2157, 5.000000,43.4, 5 x 5,65.9,67.1,3795.0,9.5,9.7, 26 x 44,11.1,-0.2178,0.00388,0.98196,-4.25819,-0.06376,0.22851, 132.000000,58.4,0.015,0.0054794520547945,0.2157,0.22851,66.5,9.6,1.1999999999999886,0.1999999999999993,-0.0152688695027509,0.0180451127819547,0.0208333333333332,1.0153860342555994,ATM,1W,0.2438945861133751,0.269360809670209,0.02819458611337511,0.04085080967020899
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.77762,0.00417,0.99042,-3.94208,0.19162,0.21181, 45.000000,61.6, 105 x 97,61.8,62.8,3800.0,11.2,11.4, 60 x 17,11.4,-0.24304,0.00401,1.04217,-4.69582,-0.0707,0.23438, 890.000000,53.4,0.014,0.0054794520547945,0.21181,0.23438,62.3,11.3,1.0,0.200000000000001,-0.0139522136180041,0.0160513643659711,0.0176991150442478,1.01405,ATM,1W,0.2409059593289781,0.2754356164635443,0.0290959593289781,0.0410556164635443
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.74572,0.00423,1.06868,-4.57483,0.18834,0.22326, 152.000000,57.95, 5 x 5,59.1,60.3,3805.0,11.9,12.1, 12 x 16,13.72,-0.25813,0.00423,1.07841,-4.78311,-0.07488,0.22836, 239.000000,48.4,0.013,0.0054794520547945,0.22326,0.22836,59.7,12.0,1.1999999999999955,0.1999999999999993,-0.012637289036695,0.0201005025125627,0.0166666666666666,1.0127174770039422,ATM,1W,0.25509748236458674,0.26905127131812473,0.03183748236458675,0.04069127131812472
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.70844,0.00424,1.14212,-5.38375,0.18317,0.24229, 39.000000,55.2, 5 x 5,57.5,58.7,3810.0,13.3,13.5, 7 x 10,15.2,-0.28034,0.00444,1.12311,-5.03817,-0.08221,0.22839, 348.000000,43.4,0.011,0.0054794520547945,0.24229,0.22839,58.1,13.4,1.2000000000000028,0.1999999999999993,-0.0113240912117346,0.0206540447504303,0.0149253731343283,1.0113884514435696,ATM,1W,0.27691768660396926,0.2693405256600434,0.034627686603969254,0.040950525660043396
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.68706,0.00439,1.17955,-5.59819,0.1796,0.24122, 22.000000,45.3, 5 x 21,54.4,54.8,3815.0,14.8,15.0, 28 x 18,16.6,-0.30395,0.00462,1.16478,-5.27398,-0.0889,0.22858, 181.000000,38.4,0.01,0.0054794520547945,0.24122,0.22858,54.599999999999994,14.9,0.3999999999999986,0.1999999999999993,-0.0100126156139238,0.0073260073260073,0.0134228187919462,1.010062909567497,ATM,1W,0.27679059051436433,0.2694892820474033,0.03557059051436434,0.040909282047403295
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.66505,0.00456,1.21293,-5.77801,0.17481,0.24004, 117.000000,47.5, 100 x 105,50.7,51.6,3820.0,16.3,16.6, 41 x 32,18.6,-0.32658,0.00474,1.20135,-5.4739,-0.09539,0.22855, 267.000000,33.4,0.009,0.0054794520547945,0.24004,0.22855,51.150000000000006,16.450000000000003,0.8999999999999986,0.3000000000000007,-0.0087028577318603,0.0175953079178885,0.0182370820668693,1.008740837696335,ATM,1W,0.27605746418498534,0.26898887350101797,0.03601746418498533,0.04043887350101796
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.65163,0.00494,1.23123,-5.46551,0.17309,0.22354, 140.000000,38.0, 6 x 6,45.6,46.0,3825.0,18.0,18.3, 26 x 32,19.4,-0.35055,0.0049,1.23441,-5.65894,-0.10185,0.22768, 213.000000,28.4,0.007,0.0054794520547945,0.22354,0.22768,45.8,18.15,0.3999999999999986,0.3000000000000007,-0.007394813071845,0.0087336244541484,0.0165289256198347,1.0074222222222222,ATM,1W,0.25621156900453773,0.26880906463190996,0.03267156900453774,0.04112906463190996
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.62046,0.00489,1.26746,-5.98702,0.166,0.23582, 82.000000,35.4, 25 x 6,44.0,44.4,3830.0,19.7,20.0, 35 x 19,22.0,-0.37463,0.00498,1.26272,-5.79149,-0.10919,0.22645, 244.000000,23.4,0.006,0.0054794520547945,0.23582,0.22645,44.2,19.85,0.3999999999999986,0.3000000000000007,-0.0060884771577895,0.009049773755656,0.0151133501259446,1.006107049608355,ATM,1W,0.2709742469126256,0.26750499307171705,0.035154246912625614,0.04105499307171703
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.60364,0.00535,1.2833,-5.6008,0.16306,0.21738, 116.000000,36.5, 84 x 34,38.6,39.0,3835.0,21.5,21.9, 5 x 2,24.3,-0.40027,0.00516,1.28706,-5.90313,-0.11696,0.22553, 139.000000,18.4,0.005,0.0054794520547945,0.21738,0.22553,38.8,21.7,0.3999999999999986,0.3999999999999986,-0.0047838455311247,0.0103092783505154,0.0184331797235022,1.0047953063885269,ATM,1W,0.24938157321609083,0.2664782617764905,0.032001573216090845,0.04094826177649047
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.57491,0.00531,1.30553,-5.88685,0.15594,0.22316, 263.000000,34.5, 15 x 4,36.5,36.9,3840.0,23.6,23.9, 18 x 15,26.7,-0.42561,0.00525,1.30581,-6.00135,-0.12412,0.22585, 336.000000,13.4,0.003,0.0054794520547945,0.22316,0.22585,36.7,23.75,0.3999999999999986,0.2999999999999971,-0.0034809137507086,0.0108991825613078,0.0126315789473683,1.0034869791666667,ATM,1W,0.2569200449249979,0.26613077236735616,0.03376004492499793,0.040280772367356166
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.54611,0.00511,1.31972,-6.21786,0.14868,0.23216, 160.000000,33.4, 11 x 22,35.0,35.3,3845.0,25.5,25.8, 27 x 15,35.2,-0.45204,0.00534,1.31867,-6.00996,-0.13181,0.22314, 130.000000,8.4,0.002,0.0054794520547945,0.23216,0.22314,35.15,25.65,0.2999999999999971,0.3000000000000007,-0.0021796773927368,0.0085348506401137,0.0116959064327485,1.0021820546163849,ATM,1W,0.2679292752712613,0.2633127866168873,0.03576927527126131,0.04017278661688728
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.52039,0.00514,1.32626,-6.22655,0.14314,0.23086, 2263.000000,30.7, 34 x 1,32.2,32.5,3850.0,27.9,28.2, 6 x 13,31.49,-0.47853,0.0054,1.32598,-6.06265,-0.1402,0.22322, 1959.000000,3.4,0.001,0.0054794520547945,0.23086,0.22322,32.35,28.049999999999997,0.2999999999999971,0.3000000000000007,-0.0008801320506513,0.0092735703245748,0.0106951871657754,1.0008805194805197,ATM,1W,0.26659687624611944,0.2637814042601144,0.03573687624611943,0.040561404260114425
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.49378,0.0055,1.32865,-5.82914,0.13666,0.21624, 312.000000,21.7, 37 x 48,27.7,28.0,3855.0,30.2,30.6, 35 x 78,40.1,-0.50572,0.00539,1.32836,-6.04322,-0.14829,0.22255, 71.000000,1.6,0.0,0.0054794520547945,0.21624,0.22255,27.85,30.4,0.3000000000000007,0.4000000000000021,0.0004177266649486,0.0107719928186714,0.0131578947368421,0.9995823605706874,ATM,1W,0.24918263092770698,0.2626424956409254,0.032942630927706995,0.0400924956409254
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.46804,0.00525,1.32455,-6.14674,0.12943,0.22833, 254.000000,25.0, 25 x 21,27.0,27.3,3860.0,34.7,35.1, 13 x 91,40.5,-0.53024,0.00509,1.32457,-6.40277,-0.15555,0.23669, 147.000000,6.6,0.002,0.0054794520547945,0.22833,0.23669,27.15,34.900000000000006,0.3000000000000007,0.3999999999999986,0.0017139031263952,0.0110497237569061,0.0114613180515758,0.9982875647668392,ATM,1W,0.26400788206566034,0.27927097887372015,0.03567788206566033,0.04258097887372014
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.43948,0.00546,1.31292,-5.80592,0.12241,0.21801, 144.000000,16.87, 50 x 50,23.4,23.7,3865.0,34.7,35.6, 100 x 5,50.81,-0.56039,0.00549,1.3135,-5.82442,-0.16402,0.21753, 170.000000,11.6,0.003,0.0054794520547945,0.21801,0.21753,23.549999999999997,35.150000000000006,0.3000000000000007,0.8999999999999986,0.003008401689041,0.0127388535031847,0.0256045519203413,0.9969961190168176,ATM,1W,0.25207316144635905,0.2572574317967687,0.03406316144635904,0.039727431796768686
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.41563,0.00518,1.29835,-5.91729,0.11583,0.22549, 201.000000,17.2, 94 x 16,22.2,22.6,3870.0,40.0,40.3, 13 x 9,44.9,-0.58099,0.005,1.30079,-6.18212,-0.17068,0.23378, 123.000000,16.6,0.004,0.0054794520547945,0.22549,0.23378,22.4,40.15,0.4000000000000021,0.2999999999999971,0.0043012266913463,0.0178571428571429,0.0074719800747197,0.9957080103359172,ATM,1W,0.2606890745331561,0.27624359187729036,0.0351990745331561,0.042463591877290374
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.38914,0.0051,1.27756,-5.74899,0.10873,0.22409, 1274.000000,17.5, 25 x 6,20.1,20.3,3875.0,40.6,41.1, 7 x 40,45.0,-0.61502,0.00532,1.27239,-5.55249,-0.17963,0.21553, 302.000000,21.6,0.006,0.0054794520547945,0.22409,0.21553,20.200000000000003,40.85,0.1999999999999993,0.5,0.005592382454966,0.0099009900990098,0.0122399020807833,0.9944232258064516,ATM,1W,0.25877793271777677,0.25545840488524385,0.03468793271777676,0.03992840488524385
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.36323,0.00504,1.24943,-5.56365,0.1019,0.22248, 312.000000,15.84, 5 x 17,18.1,18.3,3880.0,45.2,46.4, 5 x 5,51.7,-0.63227,0.00495,1.25468,-5.81111,-0.18538,0.22993, 27.000000,26.6,0.007,0.0054794520547945,0.22248,0.22993,18.200000000000003,45.8,0.1999999999999993,1.1999999999999955,0.0068818732848379,0.0109890109890109,0.0262008733624453,0.9931417525773196,ATM,1W,0.2574590879676934,0.2722105961041099,0.03497908796769339,0.04228059610410992
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.33731,0.00495,1.21635,-5.33048,0.09452,0.2206, 305.000000,14.16, 39 x 26,16.1,16.4,3885.0,46.0,47.1, 105 x 100,50.6,-0.67216,0.00523,1.20376,-5.02253,-0.19675,0.20886, 14.000000,31.6,0.008,0.0054794520547945,0.2206,0.20886,16.25,46.55,0.2999999999999971,1.1000000000000014,0.0081697034692666,0.0184615384615382,0.0236305048335123,0.9918635778635778,ATM,1W,0.2553467258988779,0.2485192729010599,0.03474672589887792,0.03965927290105992
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.30635,0.0049,1.16926,-4.89344,0.08662,0.21325, 646.000000,10.64, 86 x 36,13.6,13.9,3890.0,52.1,53.1, 78 x 103,53.45,-0.67881,0.00467,1.19201,-5.48451,-0.19955,0.23124, 57.000000,36.6,0.009,0.0054794520547945,0.21325,0.23124,13.75,52.6,0.3000000000000007,1.0,0.0094558772800106,0.0218181818181818,0.0190114068441064,0.9905886889460154,ATM,1W,0.24642034040049499,0.27434405078943436,0.03317034040049499,0.043104050789434356
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.28729,0.00469,1.13658,-4.85804,0.0809,0.21871, 380.000000,9.25, 4 x 77,12.9,13.1,3895.0,54.8,55.8, 78 x 103,56.9,-0.7078,0.00458,1.14427,-5.05777,-0.20737,0.22404, 5.000000,41.6,0.011,0.0054794520547945,0.21871,0.22404,13.0,55.3,0.1999999999999993,1.0,0.0107403989723674,0.0153846153846153,0.0180831826401446,0.9893170731707316,ATM,1W,0.2536101753716345,0.26674258620652025,0.034900175371634506,0.04270258620652026
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.26296,0.00451,1.08742,-4.54605,0.07411,0.21703, 1726.000000,10.75, 103 x 7,11.3,11.5,3900.0,58.6,59.9, 5 x 5,74.74,-0.72758,0.00441,1.10756,-4.91505,-0.21403,0.2267, 64.000000,46.6,0.012,0.0054794520547945,0.21703,0.2267,11.4,59.25,0.1999999999999993,1.2999999999999972,0.0120232727852564,0.0175438596491227,0.0219409282700421,0.988048717948718,ATM,1W,0.25102961282297687,0.2704836352190724,0.033999612822976866,0.043783635219072414
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.23401,0.00439,1.02184,-4.06729,0.06598,0.20937, 143.000000,8.91, 93 x 92,9.3,9.6,3905.0,62.7,64.2, 7 x 107,78.79,-0.74384,0.00421,1.07115,-4.81158,-0.21921,0.23142, 35.000000,51.6,0.013,0.0054794520547945,0.20937,0.23142,9.45,63.45,0.2999999999999989,1.5,0.013304502941305,0.0317460317460316,0.0236406619385342,0.9867836107554416,ATM,1W,0.24296728521297012,0.27603761436705826,0.03359728521297012,0.04461761436705827
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.20744,0.00418,0.95489,-3.65957,0.05888,0.20524, 230.000000,7.12, 209 x 223,7.8,8.1,3910.0,65.7,67.0, 105 x 105,67.3,-0.77307,0.00402,1.00304,-4.26319,-0.22723,0.22293, 4.000000,56.6,0.015,0.0054794520547945,0.20524,0.22293,7.949999999999999,66.35,0.2999999999999998,1.2999999999999972,0.0145840936469302,0.0377358490566037,0.0195930670685756,0.9855217391304348,ATM,1W,0.23805477687302865,0.26625425411702375,0.03281477687302864,0.04332425411702376
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.18868,0.00396,0.90251,-3.43147,0.05398,0.20712, 187.000000,6.33, 145 x 51,7.0,7.2,3915.0,70.4,71.9, 7 x 107,103.94,-0.78352,0.00381,0.97707,-4.28856,-0.2312,0.23095, 81.000000,61.6,0.016,0.0054794520547945,0.20712,0.23095,7.1,71.15,0.2000000000000001,1.5,0.0158620490924221,0.028169014084507,0.0210822206605762,0.9842630906768838,ATM,1W,0.2395946850290995,0.27687971241403475,0.032474685029099504,0.04592971241403476
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.17516,0.00365,0.86268,-3.31098,0.04947,0.21121, 370.000000,5.5, 169 x 29,6.5,6.7,3920.0,74.5,75.9, 112 x 105,62.33,-0.80089,0.00356,0.92997,-4.04168,-0.23651,0.2323, 2.000000,66.6,0.017,0.0054794520547945,0.21121,0.2323,6.6,75.2,0.2000000000000001,1.4000000000000057,0.0171383734520269,0.0303030303030303,0.0186170212765958,0.9830076530612244,ATM,1W,0.24478536155644018,0.27809573210057564,0.03357536155644017,0.04579573210057564
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.15101,0.00342,0.78168,-2.84243,0.04337,0.20509, 665.000000,5.0, 115 x 117,5.2,5.4,3925.0,78.7,80.1, 7 x 107,79.73,-0.81637,0.00336,0.88382,-3.81885,-0.24103,0.23327, 20.000000,71.6,0.019,0.0054794520547945,0.20509,0.23327,5.300000000000001,79.4,0.2000000000000001,1.3999999999999917,0.0184130708840276,0.0377358490566038,0.0176322418136019,0.9817554140127388,ATM,1W,0.23767142565878038,0.2802438045904237,0.03258142565878039,0.04697380459042369
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.13297,0.00318,0.71749,-2.53439,0.03796,0.20339, 427.000000,4.11, 172 x 102,4.4,4.6,3930.0,82.9,84.2, 95 x 107,73.96,-0.83288,0.00318,0.83335,-3.55241,-0.24622,0.23302, 9.000000,76.6,0.02,0.0054794520547945,0.20339,0.23302,4.5,83.55000000000001,0.1999999999999993,1.2999999999999972,0.0196861455308256,0.0444444444444442,0.0155595451825253,0.9805063613231552,ATM,1W,0.2360081198599013,0.28083261079242483,0.03261811985990132,0.047812610792424826
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.11446,0.00286,0.64668,-2.19802,0.0331,0.20009, 180.000000,3.4, 224 x 381,3.6,3.8,3935.0,86.7,88.5, 7 x 3,77.84,-0.85099,0.00304,0.77434,-3.21278,-0.25125,0.23113, 2.000000,81.6,0.021,0.0054794520547945,0.20009,0.23113,3.7,87.6,0.1999999999999997,1.7999999999999972,0.0209576015190223,0.0540540540540539,0.0205479452054794,0.9792604828462516,ATM,1W,0.23265081761951895,0.2789346992144875,0.032560817619518956,0.04780469921448749
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.10023,0.00267,0.58889,-1.951,0.02823,0.20008, 221.000000,2.9, 92 x 233,3.1,3.2,3940.0,91.1,92.3, 5 x 7,119.05,-0.86848,0.00277,0.7117,-2.85891,-0.25641,0.22863, 4.000000,86.6,0.022,0.0054794520547945,0.20008,0.22863,3.1500000000000004,91.7,0.1,1.2000000000000028,0.0222274429594981,0.0317460317460317,0.0130861504907306,0.978017766497462,ATM,1W,0.23215928039989245,0.2764136842059169,0.03207928039989244,0.04778368420591689
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.08619,0.00236,0.52605,-1.68249,0.02497,0.19835, 151.000000,2.57, 327 x 12,2.55,2.65,3945.0,95.6,97.4, 7 x 2,143.45,-0.87522,0.00267,0.6857,-2.80209,-0.25958,0.23435, 1.000000,91.6,0.024,0.0054794520547945,0.19835,0.23435,2.5999999999999996,96.5,0.1,1.8000000000000114,0.0234956739474933,0.0384615384615385,0.0186528497409327,0.9767782002534854,ATM,1W,0.23015364060910315,0.28390999801341116,0.03180364060910315,0.049559998013411155
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.08083,0.00217,0.49938,-1.61543,0.0234,0.20311, 833.000000,2.25, 223 x 147,2.4,2.5,3950.0,100.2,101.9, 7 x 2,104.72,-0.88494,0.00248,0.64557,-2.61935,-0.26233,0.23593, 5.000000,96.6,0.025,0.0054794520547945,0.20311,0.23593,2.45,101.05,0.1,1.7000000000000028,0.0247622985626863,0.0408163265306122,0.0168233547748639,0.9755417721518987,ATM,1W,0.23597002885054602,0.2869081571700889,0.03286002885054601,0.050978157170088884
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.06965,0.00199,0.44651,-1.40086,0.01948,0.20237, 174.000000,1.9, 114 x 299,2.0,2.1,3955.0,101.2,103.2, 22 x 22,91.9,-0.97476,0.00116,0.19875,-0.43167,-0.28841,0.1532, 11.000000,101.6,0.026,0.0054794520547945,0.20237,0.1532,2.05,102.2,0.1,2.0,0.0260273208692729,0.0487804878048781,0.0195694716242661,0.9743084702907712,ATM,1W,0.2350599461103757,0.20988910659046592,0.032689946110375706,0.056689106590465915
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.05482,0.00168,0.3704,-1.07888,0.01565,0.1959, 228.000000,1.36, 302 x 283,1.45,1.55,3960.0,110.1,111.5, 7 x 27,97.55,-0.89504,0.00222,0.60404,-2.54556,-0.26593,0.24903, 126.000000,106.6,0.028,0.0054794520547945,0.1959,0.24903,1.5,110.8,0.1,1.4000000000000057,0.0272907449160449,0.0666666666666667,0.0126353790613718,0.9730782828282828,ATM,1W,0.22788505296083572,0.30285804811282624,0.03198505296083573,0.05382804811282624
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.01147,0.00049,0.10004,-0.21897,0.0028,0.19553, 43.000000,0.17, 1150 x 1142,0.2,0.3,4005.0,153.0,155.1, 2 x 2,166.34,-0.94123,0.00129,0.3915,-1.70251,-0.28198,0.28319, 1.000000,151.6,0.039,0.0054794520547945,0.19553,0.28319,0.25,154.05,0.0999999999999999,2.0999999999999943,0.0385903001699783,0.3999999999999999,0.0136319376825705,0.9621448189762796,ATM,1W,0.22691963171598223,0.34929726463700445,0.03138963171598222,0.06610726463700445
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.00925,0.0004,0.08424,-0.17782,0.00263,0.19504, 40.000000,0.25, 973 x 611,0.15,0.25,4010.0,158.4,160.4, 2 x 2,205.84,-0.93674,0.00125,0.41452,-1.9237,-0.28104,0.29903, 1.000000,156.6,0.041,0.0054794520547945,0.19504,0.29903,0.2,159.4,0.1,2.0,0.0398379609681335,0.5,0.0125470514429109,0.9609451371571072,ATM,1W,0.2267890878632464,0.3670065152001163,0.0317490878632464,0.06797651520011627
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.00839,0.0003,0.07505,-0.15702,0.00244,0.19667, 22.000000,0.17, 341 x 423,0.15,0.2,4015.0,163.0,165.0, 2 x 2,209.32,-0.94387,0.00116,0.37463,-1.68701,-0.28441,0.2964, 19.000000,161.6,0.042,0.0054794520547945,0.19667,0.2964,0.175,164.0,0.05,2.0,0.0410840670483807,0.2857142857142858,0.0121951219512195,0.9597484433374844,ATM,1W,0.22923254474522464,0.3653107353863026,0.03256254474522463,0.0689107353863026
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.0069,0.00025,0.06546,-0.13537,0.0019,0.1991, 52.000000,0.15, 1045 x 1088,0.1,0.2,4020.0,167.7,169.7, 2 x 2,247.5,-0.95032,0.00105,0.34208,-1.50426,-0.28589,0.29506, 6.000000,166.6,0.043,0.0054794520547945,0.1991,0.29506,0.15,168.7,0.1,2.0,0.0423286222805855,0.6666666666666666,0.0118553645524599,0.9585547263681592,ATM,1W,0.23108261614148295,0.3654267829370781,0.031982616141482956,0.0703667829370781
1672866000, 2023-01-04 16:00, 2023-01-04,16.0,3853.39, 2023-01-06,1673038800,2.0,0.00629,0.00027,0.05629,-0.11413,0.00198,0.19982, 44.000000,0.1, 670 x 243,0.1,0.15,4025.0,172.7,174.7, 2 x 2,181.52,-0.95128,0.00097,0.33672,-1.51075,-0.28637,0.30156, 1.000000,171.6,0.045,0.0054794520547945,0.19982,0.30156,0.125,173.7,0.0499999999999999,2.0,0.0435716305201824,0.3999999999999999,0.0115141047783534,0.9573639751552796,ATM,1W,0.23218238762743337,0.37383768349465213,0.032362387627433375,0.07227768349465213
